4,3.8237,14.175
4,5.2006,12.791
4,2.9894,14.235
4,3.3026,14.39
4,4.8778,13.852
4,2.1621,13.579
4,4.9307,15.652
4,3.9047,13.723
4,3.8521,14.706
4,3.8461,13.457
4,3.6123,15.208
4,3.9443,12.09
4,3.5374,13.489
4,3.2112,14.003
4,5.0096,12.007
4,4.457,13.78
4,3.827,14.653
4,3.6411,13.895
4,4.431,12.52
4,3.6968,13.469
4,4.5186,14.24
4,4.029,13.431
4,4.1193,14.584
4,5.3794,14.784
4,5.7481,13.877
4,3.7735,12.784
4,3.328,12.665
4,2.9546,14.051
4,3.4248,14.154
4,4.0026,15.787
4,2.7536,14.454
4,3.5229,14.038
4,4.5512,14.107
4,5.4249,13.747
4,4.9819,13.371
4,3.3651,14.94
4,2.0009,13.82
4,3.6017,14.256
4,4.3493,14.334
4,4.0501,13.123
4,3.3948,12.982
4,3.4369,13.453
4,5.3849,14.591
4,4.6267,14.793
4,3.1588,12.405
4,2.9221,15.169
4,3.0923,12.518
4,5.3858,13.35
4,4.3629,13.779
4,4.0239,12.301
4,3.8806,14.527
4,2.1,14.004
4,3.7054,13.911
4,3.3901,12.509
4,3.8365,14.491
4,3.2038,13.582
4,4.662,15.461
4,3.6732,15.386
4,4.2515,13.872
4,4.5784,14.186
4,4.0327,15.187
4,4.0305,15.324
4,4.9125,14.103
4,2.7356,14.834
4,2.7281,15.303
4,5.3591,13.538
4,3.7226,12.567
4,4.1677,15.08
4,4.2301,14.613
4,3.7571,14.716
4,4.1312,13.178
4,3.6081,13.389
4,5.0781,15.102
4,4.57,13.59
4,3.2418,15.545
4,4.6635,13.216
4,2.6883,15.947
4,2.834,12.266
4,3.794,14.21
4,4.4992,15.823
4,4.9253,15.028
4,3.4259,15.116
4,3.1948,13.778
4,4.1745,14.195
4,4.6402,14.291
4,2.8615,12.765
4,3.5864,15.621
4,4.0814,13.62
4,3.5554,14.466
4,3.7636,13.652
4,3.4774,15.856
4,5.6367,15.529
4,2.1815,14.72
4,4.1024,13.607
4,5.7795,12.722
4,3.6499,14.301
4,4.2054,15.134
4,2.3764,12.543
4,5.5669,12.748
4,4.7726,15.594
4,3.4771,14.764
4,4.2605,14.258
4,5.903,14.115
4,3.1347,14.408
4,4.4777,13.582
4,4.8135,14.526
4,2.7744,14.543
4,2.7744,14.916
4,4.3452,12.928
4,4.6073,14.238
4,2.5701,13.868
4,5.0742,15.921
4,3.5754,12.236
4,2.162,14.657
4,4.2259,13.426
4,5.2936,12.947
4,3.7351,15.312
4,5.4056,14.95
4,4.7507,14.882
4,3.1535,14.68
4,3.9546,12.793
4,5.1949,13.978
4,4.5103,12.977
4,2.6024,14.331
4,5.3797,13.909
4,4.1927,14.554
4,4.8666,14.787
4,3.4143,15.621
4,2.9875,13.449
4,3.0258,14.671
4,5.087,12.879
4,4.0235,14.971
4,3.4193,13.244
4,3.5508,14.003
4,3.426,15.894
4,3.7214,12.56
4,4.2427,14.316
4,3.2829,13.006
4,3.0599,13.133
4,2.511,14.86
4,2.925,14.534
4,5.3418,15.035
4,3.5496,15.397
4,2.4138,12.717
4,3.1141,13.209
4,4.3058,13.035
4,3.8874,14.164
4,4.067,15.502
4,3.6475,14.121
4,5.33,13.642
4,3.2869,14.139
4,3.2,12.65
